"x","y","DBH"
271.83462549001,777.067948877811,35.7021968108136
264.948021806777,660.24110391736,31.585058474075
579.62586054102,81.5428039097028,36.1037234445103
214.954732172191,536.339985951781,31.8
137.532381899655,89.2139935865998,43.8481563378591
184.841009601951,233.834184147418,39.6885845607147
46.8416806310415,438.994567096233,32.8279700079933
8.98108873516321,741.939285025001,35.2
522.474676599763,383.301761583093,32.9349401563173
419.80153467755,753.604303633809,34.1682102874387
773.757356080833,737.038254479461,32.9341557174688
655.548798106611,100.386524759233,37.2920433113817
394.867038913071,53.0106954276562,34.8
45.5301502497893,706.225693549829,34.2625317130703
570.124366506934,419.751517288387,34.3
132.470069080591,511.265969835222,44.0744533794001
416.621257649778,712.184529288691,28.5034994617105
58.8606744211756,297.760816949596,39.7092942866962
524.356917409449,488.85247338849,39.5764721289976
281.931531239268,640.798762255561,32.3911483426345
492.759264074266,46.0594808682799,37.3196233172901
52.8158486181129,32.4283875726253,41.501684217155
343.585278667864,443.523507995848,27.4696890708525
581.408534757793,104.29863743484,34.1867388972081
293.852877828248,483.071480704775,35.5954930074979
766.792037896812,632.791191712022,35.2
457.737650033533,54.7179693927336,28.9
162.45927192383,144.810001476965,39.967564579891
720.357468165457,162.523430772126,34.3
734.657937370346,422.312876844039,41.7775073051685
702.825114949451,576.12169515183,32.7291265751468
571.992239850008,678.135766550615,36.2502963224193
561.661507639553,275.879404771525,35.6257195295766
438.817236173688,712.778684907,30.1
310.062617894645,5.02931617473455,32.4606185159413
216.368349011091,170.226459832417,39.7735504591139
546.785061741362,359.413396988802,27.6079757152358
173.751977243387,69.1510215912558,30.1
244.275076501071,147.292296774685,28.2260066334624
674.150955974051,200.420561358869,28.9
113.329709693789,66.293329000473,37.6664839861915
138.76288998872,335.105676949024,37.3515057786368
603.412589161245,72.9177342630221,34.9992394146975
26.948525942862,96.659168228507,34.1630423940253
57.2049608454108,421.577687002718,33.0054461362073
351.391428012418,669.216668481221,38.5729722192511
720.072252680626,496.119037743622,28.9
154.171364568174,222.381436266005,35.9
263.805056058714,268.191131517704,31.2992340871133
310.532918386161,529.724698886275,29.6681190320756
728.326860820787,261.467481098849,43.1222519066185
750.248179296129,423.687988740821,30.6847400231287
203.631033934653,479.290528222919,37.2588429680094
726.602633483708,640.08473046124,41.7514156601625
721.93798076532,417.467572281188,35.2225649791304
679.179509983829,327.241165183745,26.1
175.51393546164,47.3038667812943,35.9915323818102
275.495669609248,419.551006201369,26.1
39.723156183016,35.9440297559103,30.1
711.453947599088,356.031703059791,35.2660492949188
365.799145214947,534.753500382094,40.8
750.395320905373,408.59753909021,40.6145127089694
619.029266102198,361.62585690381,27.4873017812613
368.580371824271,342.566992800586,40.8
75.5869796470438,490.461357981109,45.0808721904643
313.214213959873,638.062502257526,34.3
171.363498270512,191.92924965173,41.4258474696428
122.050021961331,792.914688028395,42.3252527133562
302.138500445288,251.881037023529,36.3642488896847
3.39603964239359,207.01549872756,48.9333861883264
406.693370267749,788.679437711835,40.8
370.577578057659,586.378060440276,46.9744491233025
747.969242754557,309.118723404944,39.6702690539183
570.961964765326,637.060092780547,30.1
663.768300972879,312.938774935901,29.6739027474774
251.876639610188,199.712485157197,30.1
757.585719227791,597.78200853616,36.8752345862566
596.548844505674,515.312819114459,35.9
643.7250290066,8.00984129309654,28.9
763.406289570607,302.982342147912,35.2
45.6321423873305,89.3639992922544,32.4627584713511
709.768393861023,31.4903568593609,39.792677236069
308.028062433004,432.102552615106,35.3936259477632
327.010676939122,268.138369077916,32.5501866133185
577.653469331563,713.148882612586,37.7
754.867176711559,362.077958509326,35.8266022783238
209.03809905328,787.875262592949,35.4401418158319
628.361323119642,602.910659060967,28.9557708815439
790.558841227986,383.780115748556,35.936271549901
741.84300133785,642.232290052929,37.2191942622419
439.930663972532,747.398560371817,31.4390934943221
460.230912900601,269.643689354501,36.1840475511737
720.385837741196,514.009101688862,32.6733458403964
763.522230088711,565.68596996367,35.2495971501572
357.29903160982,707.196181120728,34.0572447552346
447.10420261211,409.186925744475,43.8750236339169
71.4791318401694,224.939782172441,34.4482952562626
1.02287057723295,274.407896641075,40.6710386051796
179.132097362505,651.165221849173,30.3702042000368
764.485485196052,549.211052197575,34.5813759000972
713.610927574879,477.960185576291,35.9
191.805169172585,169.368590600789,35.2750340272905
768.388870172203,747.905897162855,36.3856884560548
101.752572134137,624.284709058702,31.8
206.134754605591,404.705425724387,35.8123605761677
710.821350602377,624.155504929773,30.1
353.072427771986,76.1284383013844,38.9018264856189
569.468854248173,429.012278928119,35.6741179839941
579.344653882965,487.942923321844,41.683074590913
600.801681495003,297.071727040608,39.7349708120804
94.6027362719178,92.7835734561086,28.9
197.856806963682,730.953808501363,40.520940183755
519.923365103249,742.370489590956,30.1
486.403378010428,384.068910625279,31.7899024377577
134.916386949884,75.002215175829,34.2932727846783
375.004757754505,353.502842225134,28.8300472064409
395.993693420514,470.600640512007,40.1967464488465
4.37834595695676,162.714492704097,30.8482509811874
690.106263384223,466.344177350402,45.2317659375723
795.155209316746,690.42981422414,39.7207115607336
764.856975898714,34.6548641777667,31.5255584154278
60.2312184473676,75.3504072274457,36.5299988706131
543.976911446769,769.121297389671,31.8
502.612238004804,155.354296602309,39.1445540635847
346.51166938247,574.208547764377,37.6272220520303
336.644693869676,332.753550418428,32.1045511015225
410.384101420641,471.278569661081,28.9
170.468160137534,262.385965883732,27.5189372777939
596.591582521796,77.0358014851809,34.3
672.695925831795,321.744688414037,31.9627626179252
299.741537682712,609.225282259285,40.8
777.9947288349,413.827324839687,41.1043763725087
741.700098777352,638.341835414052,40.0488041018602
412.981041707098,514.109401218593,30.1816235571634
506.501723483678,31.8863248965512,32.4
389.687404151862,192.411696587553,29.1243529440369
138.289817037259,2.73615013101009,28.2876282754354
755.505126342177,628.025365807116,29.8145888253581
210.776788349466,417.401241924396,27.4022604421712
434.999878518283,588.146167434752,27.9240168072283
217.790065146983,325.831064023077,32.3233995042974
699.344758920089,712.087292495635,28.9
249.284154303013,23.9584161027472,30.0236899329349
389.677931927145,564.584892429411,27.5882315244991
542.369205318391,519.217595644295,50.5437216142891
782.844360359013,665.929831005633,40.3572290303186
378.421172627324,426.317432875589,29.6401265826542
264.071290929557,592.519377236623,35.8174720287789
449.942454695702,604.577553644776,50.5570583464578
37.4773267656565,203.143100254238,34.8234638195485
434.93860643357,180.146387405694,39.758080241736
243.209789321186,301.489476466814,37.7
605.672734230757,316.508310474455,37.055318271555
385.126468356155,184.93426199186,32.7417944754474
609.161431714892,657.693175598979,43.9854923954234
438.410546622531,136.581826555484,33.0721124224132
338.494098332038,622.542892005925,35.8479955954477
163.642985932529,672.029482573271,30.1
104.981704580224,20.3633071522478,35.8162132557249
567.324332520366,13.440322689712,35.2809277317021
705.590644296641,449.891417317043,43.8078494464979
43.6822060495615,52.3483566939831,36.0799846475478
750.668382644653,218.858476541936,34.5257075394271
597.612862210906,291.292744033368,35.8665281509981
159.529430044441,293.882778101063,35.5357799016172
200.336263142526,210.283202119172,37.438828574121
526.156862339276,164.940914732462,34.6731592290569
729.058354534209,325.177815929055,35.8731559730833
305.402807146311,784.78134367615,26.1
111.458114534616,592.077480442822,37.4513321876526
477.766018919647,662.39506714046,39.8247294481378
678.611472996902,109.231835450601,40.8575678054243
599.15187476383,41.7935075971866,31.7342158575542
449.737952277064,419.786484539509,44.186497762613
25.3107557073236,715.67373983562,27.4744678310584
783.410360477865,376.527979783714,41.2463605903089
479.589369535066,728.907987724654,28.8010358859785
433.526702411473,718.192194029689,32.9772747624898
278.873621858656,293.112573958933,32.801463975315
385.946845076978,417.737433500588,33.0230523822829
741.606007702649,434.902628324926,31.1685542324325
36.4558843895793,462.900594249368,32.9250950178131
428.734222100315,740.966602469165,33.0189805006608
452.163475938141,0.543801300227642,43.7451666488312
437.402159906924,799.395578354597,34.2935011529829
142.785870283842,143.910903856158,36.1786627835594
528.279656358063,292.580810561776,34.634224284254
291.054614260793,112.709582410753,41.7645792913623
756.417915967969,356.09461336858,39.6036216135835
511.426763981581,646.457578055561,30.5796856920235
290.962381965406,429.066395505053,31.9708157514222
94.31360848248,74.225108884275,44.4242422636598
67.0136423781514,206.886946968734,30.1
685.417832992971,69.3853812292218,30.1
796.023381687701,202.370352298021,40.6748771429993
483.283400535583,377.348345704377,27.465037708031
256.407201071629,64.9609469105359,34.6791746908799
170.659120416907,128.397862639806,32.8380834258627
214.470840376783,76.8841563957724,27.8290974681731
683.24846834368,241.316996199566,35.725265948032
169.601972960608,100.164156461846,34.8
411.337092219753,773.838659366236,30.8205844708718
168.911358068245,284.418452163912,46.586207635887
60.5701695010299,429.076579431868,39.8239375489764
113.728730008006,279.828274995089,34.7921170839574
706.176461220311,248.454736603388,39.0573093842249
657.114250528329,128.055381502403,34.1097512842156
44.7069723748908,326.523532910294,35.1946021538228
64.620647765696,106.719739176333,27.415425594477
250.059974379838,194.824260100722,35.7207777322503
536.552212573588,260.630487836897,39.5302205651766
454.985956425087,508.85011036986,29.4928568842355
691.972172446549,556.169424578547,35.9
227.826240424348,515.492103770762,41.3582265244797
646.228029765189,389.264075644314,40.1938185547246
712.552807465288,139.279762387026,31.8
691.031022928655,328.386067412794,44.6683181677014
465.051637962461,495.54064180702,44.4359942954034
760.27588956058,589.570891857147,40.8
65.7993288710713,215.577598288655,35.6904537355527
263.165367953479,642.684524133801,39.0038952452596
233.735813160825,117.997219640218,35.5427740989951
678.649418056011,539.764753729105,35.7945405010367
426.770526356995,786.090619117022,26.2940643750364
581.887105617198,606.488295706377,28.9146021656226
180.934713901067,541.967973699374,26.7690777139738
84.1711640356991,524.843344404313,35.231581202941
522.375283960202,171.007826829372,34.6415734053589
672.587031675644,31.4508747857844,31.5730935227126
786.51146386244,569.480517485877,38.2447040436789
603.877775743604,630.091508291662,34.8
520.569505092283,292.7353747936,39.836985888565
632.781890579756,570.279750834406,32.989945785678
615.519968947593,778.272682273443,39.3228969363496
119.468648731709,610.453424230218,34.3661243437091
46.3603118434548,15.6047882512212,41.4330128200352
432.83726240291,568.565225455822,31.0254381537903
272.241481237647,27.8113208955036,32.4
117.562013678253,500.03177896142,31.2161537571345
708.805567198122,715.186752520554,32.4
692.913181579086,351.860658329241,41.7164756322512
151.935391314328,144.655153900385,40.7387241848744
661.015912517905,319.432594627142,32.7128780620173
412.546382491296,85.9243091063832,30.2382006546482
281.304628774524,547.643209993839,34.1752256541513
746.645309217274,113.25905919075,30.1
590.025053173304,8.79041459411383,35.2657943431987
642.7384980431,601.234001227831,39.6384614391951
741.837091133972,627.308857240391,38.6279899089132
416.315366348299,254.682755538417,39.6914150849916
300.315994247271,643.687689546393,35.9
35.2499645203352,212.395322695374,39.6747544768499
107.495432160795,234.276223927736,34.7142818732187
186.776584325496,424.697829888815,34.7695413673762
332.276285704516,251.277075368066,47.1344107472803
103.380761607894,195.342113907264,44.9295063372701
649.619549267526,344.384716319247,30.265279850876
410.067936328893,177.888448300853,39.6500044252258
244.269437317343,651.982737737838,26.783306684019
157.97356106951,666.913566518196,29.0614235837245
498.21063064055,731.120960294158,35.9090596170165
15.2770554947731,109.166953733822,39.8057357848156
417.722546966406,81.5307165557224,34.9947087458335
206.051025102199,128.131145167666,30.4110638498329
34.1313934164454,558.840262037729,32.8443041401682
151.706946827471,470.401650108397,27.6719545843313
251.335158385336,408.595854602754,37.9417118746787
246.325872373182,190.513752527184,27.6665351921227
106.332102231681,440.033008344471,27.9704696645495
2.94108033670022,579.844629610979,31.1153610894689
42.8381091411316,460.599361727718,27.1489553838503
522.711423879545,90.2655306180015,41.6939295999706
600.246126577258,675.592966750264,34.8447406583931
475.639693519272,25.2370804772743,38.0540587658063
751.210083812475,136.290834285319,36.0004070210271
419.605898659389,332.967402435959,41.7787000839366
122.142048180103,569.788719713688,30.1
689.991444001794,161.394777979229,33.0189269260503
185.618336955353,81.992911679406,32.4
295.08051164529,788.612082369653,40.2588894399581
216.221476322481,672.111418175218,35.0973426791839
383.964854851365,670.036065392196,33.5518024530262
447.853579744697,306.237193569541,31.7286120213568
351.672417721695,477.126922324258,36.0788199733011
545.547976602876,178.273082098914,49.828586061392
89.9635913289851,284.317158639533,35.8684279579669
23.6139198601559,17.9650102624426,30.1
799.507655884481,681.413037793244,35.2
277.872009016573,588.273216784,38.7687680379022
511.145112941203,704.417677590562,31.1350583632709
623.790064826608,133.13973415643,34.3042015403742
214.565775442114,135.162652195243,32.4
43.5984963183637,382.532437240749,34.3
470.613767172072,289.512035825582,32.4
301.5360718593,280.166404508054,33.3285806348082
471.168571896851,675.212541222572,43.8779290986946
268.189999995143,227.896440449221,34.8657026444562
136.791256701037,695.48349782468,43.8858664462576
41.4170977175347,114.156218711586,29.902225421695
580.066294316194,678.895931851792,27.6498853872065
54.4775792422438,131.279980458823,35.599632042204
731.033389253681,752.195582977042,27.4363046663348
284.415526284086,221.050254517205,39.1445367182838
294.141470454633,580.650641396642,28.9
720.694699640907,7.22043638519612,28.1762791446876
444.640633277595,14.9023285135627,37.7
230.886726267636,30.1978224888444,43.8080857313005
760.28189510107,565.042250975966,33.7053187216166
61.7748373220974,130.73015454893,31.9411682610633
426.78617592901,127.049344591796,35.629324977356
132.292270322764,601.801266802953,33.2533606583253
246.493805165081,53.5020224129507,37.520195428934
796.195206901933,3.27312610592168,51.5202737207757
252.578958848381,598.586762857049,38.4367299282923
1.82118926556522,146.845545155311,44.6826656959951
489.727263727212,672.713377616296,39.642333064368
669.880170617111,233.454266215635,30.179452318605
573.018581654075,538.887855825368,28.1046825744212
763.866775881557,713.632336023364,36.7325452031335
799.93854071945,796.360334195197,39.5316587436479
38.2900711148977,310.321460664272,35.5064656727947
794.981226830519,286.128949982031,35.9
146.528878621757,254.806361533701,29.3821206638124
690.808226029703,400.29380471259,30.5668248899747
326.813313241527,463.690571007846,28.9
249.885554439162,385.644019962278,40.778314372804
398.393873870373,10.0069528445601,40.8
60.4810345969127,32.5051538097063,33.0601482323371
34.5347713679075,609.105597063899,26.1
400.737326592207,194.215669669211,34.2814569163602
447.81460557133,51.8170665949583,28.9
55.0132360309362,521.247563138604,33.0491101771826
784.8076272631,370.465210119459,37.6074102713727
6.80974069583226,122.41438205262,26.1
249.16132570936,447.15415989348,36.2548062399961
596.692612783857,459.165281821097,39.9540741016157
136.641707548174,568.830007678782,30.0105141050182
758.103227615356,335.818454809487,35.6708209011937
393.394434653042,112.677353869266,40.8
363.182439655066,627.62297578156,46.3755222765263
181.319141201675,309.51882340014,35.8326572184917
273.030330613256,263.73894084245,40.8
611.762219543977,219.137836804241,28.9
619.346970878541,566.060033254325,39.732802790287
624.215027088775,697.715697030364,28.4069322149269
0.254493013271826,691.822553314217,35.2648153377464
178.330652403502,387.845004442174,30.1300657541025
562.152636420395,641.560351639416,32.4
171.625819429755,581.376878730953,32.7378502933774
480.678533762693,641.440544463694,35.9773601312656
70.101660117507,390.923747047782,40.1795860716142
456.357582372201,104.756602948551,40.7040339997038
99.2379579222438,454.313397396709,35.701729172701
255.946346372366,113.148467987776,32.4253897404764
394.804686781416,84.8882616001771,28.4030071544927
352.040903270245,421.403633989394,34.8
386.344014853239,2.24510915577412,44.1487017931417
729.435651464653,185.802077662494,31.9517110576387
46.5789441019297,742.40580573678,27.9933367968537
752.395354025066,96.3837891817093,37.0634192516794
444.830469921221,590.617892978616,40.413432198856
542.627098302437,153.790677602233,39.3021365107503
701.006883382797,98.327549546957,34.6345131828915
273.958758185225,397.546926215079,32.0366501085926
72.790515630467,383.065505025047,27.7778205988463
107.563455030322,509.879206493497,44.1656722771004
258.536719448123,553.935300141799,31.7482621276751
674.770692363381,302.272473461926,34.6880975889042
145.975901016993,140.361880625188,32.9570654612733
688.120876243432,617.98112687444,51.0956088235835
758.12957951974,185.944438110187,35.2
348.990107513964,122.082415781915,34.6357468716335
66.0994498059154,505.849274806678,34.5231722182361
201.787588791337,190.640352369927,35.7556436058832
119.219219870865,344.744715839624,31.8
130.208416984126,58.1703229018552,35.7400095696561
295.358856022358,359.343864768744,37.9584247006103
42.0124050373365,9.27811035806076,29.9331005882472
414.376735464241,451.173449434551,34.8663074549288
385.890057310462,442.711166106164,39.6947202808457
513.089649756877,305.187742314403,37.7
572.847166904356,131.399807243067,30.0499998632353
140.100660733879,380.846359208226,31.1874342998024
670.975176244974,121.74974437803,43.6728633378632
202.867196500301,513.145004585385,32.3139219717588
293.538304164652,3.08636592674998,34.3
373.167105947766,100.845136952326,39.7380752234254
752.450466714799,576.223402097821,34.1101349138655
125.833537615836,273.008757457137,32.984246455715
701.978144039125,62.8225902076051,35.9
503.910633891638,552.796416406037,31.3201161249075
542.330709065666,64.5477985463056,40.4697321265005
419.67740183101,483.526299498809,31.5855901951902
407.966364367264,297.607435947375,37.7
504.465883411467,585.884746909142,35.05676529794
766.08053855598,795.647523924708,40.9813665673137
549.231549166143,63.8122357428074,34.2353650202509
63.0725726485252,411.245072074234,26.1
71.2341425628719,752.499588015239,29.4972942610504
5.91526925563812,575.440759770572,35.5013304530876
622.558324597776,530.116446875036,37.8407077923417
711.78175583427,450.056988268853,36.0730775683187
749.681300564192,586.158023424255,37.7
326.013589650393,19.5298844948411,28.4715184379835
595.554710958765,771.073795094705,39.3780221654102
655.136645228987,723.059392891851,34.1723676678259
149.009261094034,117.959137074649,37.0040869268589
754.025672189891,472.982079535723,41.7223696476314
325.598328001797,291.782995499671,37.7510053887963
37.6014470282853,588.810472797183,38.5841441625264
404.374132528701,92.4559417539032,38.5593343858607
726.585145710266,211.562945994222,38.2391747754067
56.8498881425035,25.2235238889443,40.8340182583779
751.937740603781,536.340497910672,35.9
158.45079823143,596.378392236956,40.8
463.15118773288,591.122743315935,34.8
544.731777720153,482.400209456682,32.4
268.6154095456,261.945345811546,41.6463037045207
34.5344405479814,371.403220740505,30.2003476195037
512.067475542426,514.85309805721,30.1
52.1371776238084,616.006003692746,35.8277559513226
273.730800812391,792.839226953712,39.1884956733789
188.625166057819,571.962573397913,34.317932030675
254.878462578589,264.900100637915,31.36480161855
665.128693915904,495.05500793457,44.5267341606319
114.376831240952,149.156351201236,29.9552368211094
310.580013491541,798.961183480488,39.8547077988274
269.93772008148,613.817247619887,30.5415748697706
50.4110654653316,685.562439674707,29.1821530121146
658.776233788356,453.267003990839,34.3
438.433127220723,14.4241684986451,40.1033003235701
784.586069694438,242.334772911131,37.6166462795809
138.37973415989,153.774976598748,34.9170371368527
663.481560829136,612.549942083993,42.7978496017866
619.365824735518,43.0552340662804,39.8106865531998
773.924564244987,288.093874602336,32.6094185715541
551.358191296458,399.457228556275,32.9917028565891
22.8575889159144,715.259770858451,28.9
465.626474766159,491.320725700176,32.3842957797227
425.080034695566,645.80164719373,43.678375696484
623.011898368488,58.0938972540376,39.8736533426912
259.446026430292,660.953357668098,29.1674153751694
110.072075203061,669.90462988615,39.6039653351065
175.34829534793,765.009778865603,34.4583488434786
437.636240012944,707.246915437281,40.8
753.024942986667,630.018943548203,30.3951507442165
309.012464803428,71.7623572092634,35.6030457244022
719.849262406502,189.252535538558,38.9563719225116
352.705528614479,555.833711129647,30.4116991117597
313.210692629218,209.825711511075,51.538548468682
730.763645656407,223.849233944686,34.2286838509142
56.8990213796496,168.77513770014,39.7867417899892
484.384818219363,283.705479724167,27.4967263009865
58.7313646732126,376.000272446799,30.4335528325755
417.676303163171,515.926367975771,32.4
580.520251502783,217.552659308331,32.5484920544317
796.710122101839,142.521257042568,29.9236750534736
346.329045854509,760.701925866306,40.0519632642157
546.751816335686,139.451859104829,26.3846586688189
572.736038848556,702.124993860901,40.0732527911663
512.736778147519,341.110502742231,35.4259434644598
762.788058699797,227.625852255789,37.7
550.687459111214,506.823234260082,40.4906675834209
694.857460446656,125.063337385654,48.1377569467295
289.43207565088,244.521037083978,46.6983203793876
560.041048377752,166.968137957156,35.8769076274475
155.795392207801,317.469468712807,35.2
646.892073005438,58.279762789607,37.7
329.542177816275,662.905517972768,34.9159986249171
518.407328161517,771.188230867132,39.4441022611223
253.376214735244,602.752629151964,32.4
455.001650936902,580.958762206137,42.9518997536041
162.601492367685,46.4431760832667,34.8678020786028
501.567453704774,746.955442614853,36.3485145264771
373.412086227394,600.732876551758,30.1
426.353698414481,608.142954579747,32.4
55.1797308027744,330.512860231102,29.2214827212505
507.301043025159,23.0865066282783,36.2964618667495
475.579600606359,695.769433712695,37.1350681741722
771.892929178611,231.232586736225,38.0747167624533
497.248014122734,432.939646864817,43.868850183906
253.528120804644,445.329191632298,37.6106255224906
67.6814321225315,29.6354012982912,35.9469644665718
265.525798022801,611.431269754554,37.7
46.0611559196937,604.299693813963,40.3983437154442
111.407836729305,254.230992539545,35.2198540340178
363.795376310678,102.824896027127,37.828974160552
522.386368920736,219.833021788392,31.5625362264924
231.86579875599,257.572587430869,32.9846487332135
793.020194947534,630.337921616128,30.1
593.196001039654,551.827700559746,32.5484041397925
117.634120583534,194.264737702906,37.4385105471127
219.919350864574,436.962828820961,28.942085280735
698.955479273311,264.603938876375,38.6304770622402
561.072771064937,190.427029132843,34.8
273.690864875801,173.822407930622,31.3489156346768
753.654101296766,619.895126713043,38.1416206374764
425.439872965217,796.760507114232,34.5024356404087
794.768535904586,404.345318116248,40.4349384415895
587.858379029796,571.377326232061,34.5783929513302
462.212042598468,88.0608405144054,29.9603296713438
0.375503782916553,361.39002529296,39.8362889463082
620.509055893023,407.640957101317,30.1
95.4337302595377,660.842611454427,32.5175220673904
764.373890456027,612.945991392475,39.9405800956069
756.760858371854,346.014347486198,35.1039168283809
21.8850886778102,520.379827906166,35.4078722953796
131.572834466581,0.191550462802326,39.6120217279065
253.796133927985,772.712428818593,41.0774720609188
124.936692193162,57.5574990987479,26.1
650.491157928932,590.916657981305,27.6804099469213
540.157826244831,23.5368276014924,35.1270727742463
408.238754235208,760.569061152637,34.2204657427035
37.7224166266094,644.033679269431,34.3
591.710916534066,357.882139645517,30.1
603.93469091037,13.2725632535409,34.6103893443011
663.004205562174,13.2527383044362,28.6724854064174
13.2302279883253,765.669634889508,34.1469937882386
133.943716118129,268.634117517455,27.5537870866712
235.783169926221,180.535114944345,35.3258593299426
231.716965965887,573.110838321274,34.3258576201042
316.688628461515,726.997329332091,29.4424519767519
754.461306333542,689.014863036573,39.6910292521585
406.303067761494,0.914393015319092,41.6950520792976
682.915499247611,108.519602753222,41.6362650907366
301.035071722772,97.6503271615325,35.3464133706642
412.924173759867,122.598478625281,35.8810631053522
393.141151946625,795.462272538973,35.9
439.263601657414,200.330150152217,44.5602604841813
632.916192854143,226.414129373529,38.2395860988647
456.953980742285,37.4938296140064,27.644603903708
114.384100336307,206.088745356654,30.3985578189604
1.95381256211306,411.795083673082,40.8
749.226251407018,705.957598391916,38.7227180110756
414.364438131452,748.275370709598,38.7110363755841
379.499930030931,729.992922920505,30.3854987010825
441.964258093792,456.43967489212,38.3090958086774
489.071226546694,333.10136910878,32.9726793212118
650.250251145872,687.090852229029,40.0335933217779
183.228743501614,422.962110442269,30.0203015221749
68.4458325465961,21.7001971711859,37.1302934770938
736.097315136625,354.661749438664,45.9644372845534
459.646002627409,566.506857064643,35.9
288.159739600232,748.921524201367,27.6272978494177
793.766365836098,355.877583855592,36.0876271587331
763.401776739488,259.522500845959,35.2725881814491
2.53635134308115,28.4803082161079,39.8904304555152
236.257277615368,631.494101323187,35.0123289781623
302.436977809723,647.250752441515,34.1714934587944
101.782526820898,542.724751681089,32.1320174331311
609.160715608037,157.355855161037,32.4
148.264598437705,284.045696807647,27.4210116526578
603.292355872691,281.049979105592,34.9409983271267
365.656814165413,67.8020182996988,28.9740554616321
589.175387949816,135.020940927339,31.1775813269429
564.596497171583,718.593734721456,34.4019403716549
129.005903241701,179.06340583142,35.0248586866539
495.680673584222,522.138282562046,41.6580530974315
36.1407215666113,550.505634897797,37.7
310.219220703911,360.315176738329,33.4778535167221
381.068869121373,335.497191175818,32.3258474286413
254.149539890377,95.4740468439142,30.1916429715697
41.4179410081015,249.651850052961,27.7038302978501
295.043292269111,538.12239356339,33.0456969124032
479.053030238224,330.10244280202,40.5887965086848
696.303956769407,306.269484944642,29.2911230554804
341.442568041384,573.132353276014,33.2981225945056
779.664175190078,672.976244638461,29.8778341591125
465.769879440572,571.517472025599,39.991160672484
589.445169881162,751.490278836815,40.1181198992766
447.382860055873,71.2567330265739,35.8149739490123
494.295016768506,528.713123088731,36.5707261827309
20.5774048168531,745.601958894888,34.4117344394326
502.587993582743,416.696860507845,32.4
192.450509827544,225.849009444429,35.9
584.629788480762,444.369644270076,26.1
299.498788267374,228.173014521599,30.1
541.934503428638,205.113057047129,35.4387927636039
333.896475844085,87.5921759754419,35.9
636.788940243423,394.36660464853,35.4781157077523
654.057571448129,548.23372954193,39.6528740655398
333.201014732031,176.825158559878,29.8802030196879
175.29565227061,399.778575282971,27.6040705186548
